pkSeqID	proto	saddr	sport	daddr	dport	seq	stddev	N_IN_Conn_P_SrcIP	min	state_number	mean	N_IN_Conn_P_DstIP	drate	srate	max	attack	category	subcategory
755705	udp	192.168.100.150	36184	192.168.100.3	80	138428	0.096819	100	4.454583	4	4.573008	100	0	0.394335	4.724226	1	DoS	UDP
2343461	tcp	192.168.100.150	65299	192.168.100.3	80	167921	1.734899	100	0.157623	1	2.607893	100	0.08593	0.429651	3.942312	1	DDoS	TCP
2372002	tcp	192.168.100.149	47045	192.168.100.3	80	196462	0.101976	82	3.390899	3	3.49287	100	0	0.283587	3.594842	1	DDoS	TCP
3635029	tcp	192.168.100.150	56972	192.168.100.5	28201	11348	0	100	0.003425	1	0.003425	100	0	0	0.003425	1	Reconnaissance	Service_Scan
3542714	udp	192.168.100.150	18407	192.168.100.3	80	127633	0.742866	78	2.485325	4	3.535895	100	0	0.477129	4.061781	1	DDoS	UDP
2596586	tcp	192.168.100.147	42649	192.168.100.3	80	158899	0.11072	32	0	3	0.063924	100	0	0.090129	0.255696	1	DDoS	TCP
104927	tcp	192.168.100.149	20183	192.168.100.5	80	103450	0	100	0	3	0	100	0	0.106317	0	1	DoS	TCP
725122	udp	192.168.100.149	19323	192.168.100.5	80	107845	2.110785	100	0	4	2.109097	100	0	0.200732	4.337561	1	DoS	UDP
2054042	tcp	192.168.100.148	20852	192.168.100.3	80	140648	1.944713	100	0	1	2.673007	100	0	0.339883	4.56999	1	DDoS	TCP
1769061	tcp	192.168.100.148	33856	192.168.100.3	80	117820	0	90	0	3	0	100	0	0.100313	0	1	DDoS	TCP
3149333	udp	192.168.100.149	4216	192.168.100.3	80	258555	1.909972	100	0	4	2.701107	100	0	0.493108	4.052567	1	DDoS	UDP
1456989	udp	192.168.100.148	51111	192.168.100.6	80	53246	1.745959	12	0	4	3.023706	12	0	0.247603	4.057749	1	DoS	UDP
158502	tcp	192.168.100.150	26740	192.168.100.3	80	157025	0.046362	100	0.082015	1	0.128377	100	0.036003	0.108008	0.174739	1	DoS	TCP
1582533	udp	192.168.100.147	353	192.168.100.7	80	178790	0.040455	100	3.624775	4	3.663548	100	0	0.287335	3.731246	1	DoS	UDP
3611969	tcp	192.168.100.148	37508	192.168.100.3	84	17400	0	100	0.000168	1	0.000168	100	0	0	0.000168	1	Reconnaissance	Service_Scan
1271250	udp	192.168.100.149	64629	192.168.100.5	80	129661	1.691594	91	0	4	2.068188	91	0	0.221191	3.624057	1	DoS	UDP
2116779	tcp	192.168.100.148	41656	192.168.100.3	80	203385	1.838281	52	0	3	2.54904	100	0	0.275024	4.265953	1	DDoS	TCP
3643739	tcp	192.168.100.150	37238	192.168.100.3	48080	20422	0	42	2.00E-05	1	2.00E-05	57	0	0	2.00E-05	1	Reconnaissance	Service_Scan
2767894	udp	192.168.100.150	21392	192.168.100.3	80	139277	2.015694	100	0	4	2.84113	100	0	0.398141	4.462986	1	DDoS	UDP
3586326	tcp	192.168.100.147	64089	192.168.100.6	6779	9091	0	85	0.000297	1	0.000297	100	0	0	0.000297	1	Reconnaissance	OS_Fingerprint
3138440	udp	192.168.100.149	606	192.168.100.3	80	247662	1.910662	100	0	4	2.702084	100	0	0.493226	4.053965	1	DDoS	UDP
1209972	udp	192.168.100.147	19761	192.168.100.7	80	68383	0.290534	100	3.622524	4	3.871447	100	0	0.216492	4.349442	1	DoS	UDP
2327119	tcp	192.168.100.147	5324	192.168.100.3	80	151579	1.420833	100	0	3	2.007432	100	0	0.323035	3.087381	1	DDoS	TCP
1285123	udp	192.168.100.147	53016	192.168.100.7	80	143534	1.848449	100	0	4	1.847772	100	0	0.167579	3.766341	1	DoS	UDP
688385	udp	192.168.100.148	20930	192.168.100.6	80	71108	1.560191	100	0	4	2.701916	100	0	0.233503	3.646034	1	DoS	UDP
1776943	tcp	192.168.100.147	40417	192.168.100.3	80	125702	2.188673	100	0.190077	1	2.37875	100	0	0.214626	4.567423	1	DDoS	TCP
642522	udp	192.168.100.148	8074	192.168.100.6	80	25245	1.582888	100	0	4	2.737648	100	0	0.230132	3.78838	1	DoS	UDP
1823513	tcp	192.168.100.148	47609	192.168.100.3	80	172272	0	82	0	3	0	100	0	0	0	1	DDoS	TCP
2291658	tcp	192.168.100.147	60238	192.168.100.3	80	116118	1.320856	80	0	1	2.278982	100	0.345047	0.489081	3.218487	1	DDoS	TCP
2055834	tcp	192.168.100.147	47953	192.168.100.3	80	142440	1.753233	100	0	1	2.477863	100	0	0.362201	3.793502	1	DDoS	TCP
3429168	udp	192.168.100.147	55339	192.168.100.3	80	14087	0.819801	100	2.956279	4	3.982175	100	0	1.006129	4.962845	1	DDoS	UDP
99404	tcp	192.168.100.147	42539	192.168.100.7	80	97927	0	94	0	3	0	94	0	0.126278	0	1	DoS	TCP
2663124	udp	192.168.100.148	10740	192.168.100.3	80	34507	0.31002	54	3.485435	4	3.923857	100	0	0.599726	4.145814	1	DDoS	UDP
339843	tcp	192.168.100.148	62426	192.168.100.6	80	76213	0	50	0	3	0	50	0	0.164387	0	1	DoS	TCP
2720707	udp	192.168.100.150	9332	192.168.100.3	80	92090	1.202294	50	2.007823	4	3.643891	100	0	0.400969	4.862837	1	DDoS	UDP
1734224	tcp	192.168.100.147	29790	192.168.100.3	80	82983	2.308626	100	0	3	2.308626	100	0	0.138033	4.617252	1	DDoS	TCP
2304394	tcp	192.168.100.150	60854	192.168.100.3	80	128854	0.107731	48	3.718028	1	3.863702	100	0.262607	0.517638	3.975159	1	DDoS	TCP
2057619	tcp	192.168.100.148	22770	192.168.100.3	80	144225	1.908711	67	0	3	2.639053	100	0	0.270758	4.449819	1	DDoS	TCP
3039430	udp	192.168.100.147	25541	192.168.100.3	80	148652	1.368483	100	1.973904	4	3.909219	100	0	1.024982	4.883221	1	DDoS	UDP
2031440	tcp	192.168.100.147	41758	192.168.100.3	80	118046	1.586755	100	0.182573	1	2.426375	100	0	0.356161	3.574742	1	DDoS	TCP
2522999	tcp	192.168.100.147	15043	192.168.100.3	80	85311	0	100	0	3	0	100	0	0.079345	0	1	DDoS	TCP
959888	udp	192.168.100.148	27239	192.168.100.6	80	80454	0.01089	100	3.562786	4	3.571048	100	0	0.279786	3.589648	1	DoS	UDP
3579806	tcp	192.168.100.147	49203	192.168.100.3	5431	2531	0	100	7.50E-05	1	7.50E-05	100	0	0	7.50E-05	1	Reconnaissance	OS_Fingerprint
2708084	udp	192.168.100.149	5628	192.168.100.3	80	79467	2.161958	78	0	4	3.012498	100	0	0.381494	4.971225	1	DDoS	UDP
2729829	udp	192.168.100.149	11364	192.168.100.3	80	101212	2.107255	100	0	4	2.950274	100	0	0.386974	4.789694	1	DDoS	UDP
2060126	tcp	192.168.100.149	13567	192.168.100.3	80	146732	1.913661	100	0	1	2.700122	100	0	0.332104	4.208779	1	DDoS	TCP
1481861	udp	192.168.100.150	19837	192.168.100.3	80	78118	1.925542	47	0	4	3.849757	47	0	0.577534	4.908818	1	DoS	UDP
3439334	udp	192.168.100.147	58179	192.168.100.3	80	24253	0.839578	100	2.911408	4	3.968373	100	0	1.009559	4.965313	1	DDoS	UDP
3420806	udp	192.168.100.147	52925	192.168.100.3	80	5725	0.802599	100	2.995797	4	3.992853	100	0	1.003523	4.961124	1	DDoS	UDP
3060157	udp	192.168.100.149	41814	192.168.100.3	80	169379	1.911742	86	0	4	2.703605	100	0	0.493339	4.060573	1	DDoS	UDP
731666	udp	192.168.100.149	20875	192.168.100.5	80	114389	2.109009	100	0	4	2.107257	100	0	0.201528	4.336073	1	DoS	UDP
245932	tcp	192.168.100.150	55972	192.168.100.3	80	244455	0	100	0.189827	1	0.189827	100	0	5.267955	0.189827	1	DoS	TCP
873479	udp	192.168.100.149	62148	192.168.100.5	80	256204	0.147298	100	4.091199	4	4.240787	100	0	0.236304	4.44113	1	DoS	UDP
440870	tcp	192.168.100.147	35793	192.168.100.7	80	177241	0	45	0	3	0	45	0	0.164034	0	1	DoS	TCP
2139340	tcp	192.168.100.148	49013	192.168.100.3	80	225947	0.031033	100	3.468281	1	3.499328	100	0	0.270956	3.530374	1	DDoS	TCP
3288002	udp	192.168.100.149	54712	192.168.100.3	80	135074	1.954751	100	0	4	2.764338	100	0	0.484423	4.16661	1	DDoS	UDP
2519014	tcp	192.168.100.149	41863	192.168.100.3	80	81326	0.139435	68	0	1	0.080503	100	0	0.091017	0.322012	1	DDoS	TCP
401864	tcp	192.168.100.148	19954	192.168.100.6	80	138235	0.115614	100	0	1	0.094321	100	0.054848	0.139919	0.243203	1	DoS	TCP
591310	tcp	192.168.100.147	25763	192.168.100.7	80	65529	0	10	0	3	0	10	0	0.070535	0	1	DoS	TCP
3132833	udp	192.168.100.150	65454	192.168.100.3	80	242055	1.89997	100	0	4	2.686963	100	0	0.494858	4.03133	1	DDoS	UDP
220986	tcp	192.168.100.149	57876	192.168.100.5	80	219509	0	95	0	3	0	95	0	0.11019	0	1	DoS	TCP
383936	tcp	192.168.100.148	11635	192.168.100.6	80	120306	0.053284	60	0	1	0.035852	60	0.04671	0.148424	0.137356	1	DoS	TCP
1835490	tcp	192.168.100.148	50406	192.168.100.3	80	184249	0	71	0	3	0	100	0	0	0	1	DDoS	TCP
981527	udp	192.168.100.147	52009	192.168.100.7	80	102093	0.434589	78	1.424561	4	2.395957	78	0	0.404244	2.602244	1	DoS	UDP
1750328	tcp	192.168.100.149	22290	192.168.100.3	80	99087	0	100	0	3	0	100	0	0.095146	0	1	DDoS	TCP
2718599	udp	192.168.100.150	8672	192.168.100.3	80	89982	1.205668	66	2.01067	4	3.64886	100	0	0.400509	4.877474	1	DDoS	UDP
806664	udp	192.168.100.147	61700	192.168.100.7	80	189387	1.044184	49	0	4	2.086998	49	0	0.322909	2.678477	1	DoS	UDP
836562	udp	192.168.100.148	53736	192.168.100.6	80	219285	1.582242	99	0	4	2.737445	99	0	0.25707	3.77214	1	DoS	UDP
2894461	udp	192.168.100.149	6609	192.168.100.3	80	3681	0.95025	100	2.040228	4	3.384084	100	0	0.49305	4.057032	1	DDoS	UDP
1288179	udp	192.168.100.149	1506	192.168.100.5	80	146590	1.767994	89	0	4	2.143991	89	0	0.221078	4.024499	1	DoS	UDP
1375695	udp	192.168.100.149	23858	192.168.100.5	80	234107	1.731019	100	0	4	2.101661	100	0	0.243399	3.918166	1	DoS	UDP
260716	tcp	192.168.100.149	55383	192.168.100.5	80	259291	0	100	0	3	0	100	0	0.164191	0	1	DoS	TCP
2777578	udp	192.168.100.147	64235	192.168.100.3	80	148961	0.724997	100	3.003802	4	3.930425	100	0	0.869399	4.773809	1	DDoS	UDP
2653005	udp	192.168.100.147	22701	192.168.100.3	80	24388	0.454539	100	3.989228	4	4.339751	100	0	0.839194	4.981662	1	DDoS	UDP
436310	tcp	192.168.100.148	32374	192.168.100.6	80	172681	0.099219	33	0	1	0.056376	33	0.040762	0.13082	0.253601	1	DoS	TCP
3227747	udp	192.168.100.149	47038	192.168.100.3	80	74819	0.997303	100	2.02574	4	3.435844	100	0	0.48587	4.165938	1	DDoS	UDP
2624975	tcp	192.168.100.150	42549	192.168.100.3	80	187288	0.102703	99	0	3	0.051351	100	0	0.126537	0.256757	1	DDoS	TCP
2815012	udp	192.168.100.150	35387	192.168.100.3	80	186395	1.831879	100	0	4	2.582087	100	0	0.423955	4.055595	1	DDoS	UDP
736050	udp	192.168.100.149	21867	192.168.100.5	80	118773	2.110415	64	0	4	2.108556	64	0	0.20203	4.342329	1	DoS	UDP
174265	tcp	192.168.100.147	61859	192.168.100.7	80	172788	0	39	0	3	0	39	0	0.124483	0	1	DoS	TCP
2310010	tcp	192.168.100.149	34441	192.168.100.3	80	134470	0.048194	100	3.497664	3	3.545849	100	0	0.283527	3.594035	1	DDoS	TCP
2189267	tcp	192.168.100.149	30335	192.168.100.3	80	13719	1.705713	78	0	1	2.41224	100	0.276177	0.472424	3.620861	1	DDoS	TCP
579102	tcp	192.168.100.148	61793	192.168.100.6	80	53320	0	67	0	3	0	67	0	0.053159	0	1	DoS	TCP
2240175	tcp	192.168.100.150	23377	192.168.100.3	80	64634	0.069483	86	3.689761	1	3.759244	100	0	0.361243	3.828727	1	DDoS	TCP
829981	udp	192.168.100.149	43039	192.168.100.5	80	212704	2.106074	26	0	4	2.105129	26	0	0.217321	4.299459	1	DoS	UDP
1060695	udp	192.168.100.150	17750	192.168.100.3	80	181261	1.7902	82	0	4	3.580113	82	0	0.446611	4.494919	1	DoS	UDP
975632	udp	192.168.100.147	50914	192.168.100.7	80	96198	0.435685	100	1.419092	4	2.392878	100	0	0.404275	2.600574	1	DoS	UDP
591233	tcp	192.168.100.147	25672	192.168.100.7	80	65452	0	100	0	3	0	100	0	0.070563	0	1	DoS	TCP
1689323	tcp	192.168.100.148	14867	192.168.100.3	80	38082	0.089862	29	0.086102	1	0.175964	100	0.097579	0.292737	0.265826	1	DDoS	TCP
776098	udp	192.168.100.148	40401	192.168.100.6	80	158821	1.558604	100	0	4	2.699501	100	0	0.244598	3.60938	1	DoS	UDP
1984727	tcp	192.168.100.147	29396	192.168.100.3	80	71333	0.24646	100	3.032099	3	3.368027	100	0	0.294375	3.616478	1	DDoS	TCP
958566	udp	192.168.100.147	47736	192.168.100.7	80	79132	0.43534	100	1.416182	4	2.389444	100	0	0.404206	2.595492	1	DoS	UDP
3087799	udp	192.168.100.148	35921	192.168.100.3	80	197021	1.284581	32	1.382792	4	3.199464	100	0	0.729328	4.107842	1	DDoS	UDP
2349342	tcp	192.168.100.149	42707	192.168.100.3	80	173802	0.132942	90	3.418425	3	3.551363	100	0	0.282043	3.684302	1	DDoS	TCP
193150	tcp	192.168.100.147	1222	192.168.100.7	80	191673	0	100	0	3	0	100	0	0.128563	0	1	DoS	TCP
3587929	tcp	192.168.100.150	44670	192.168.100.6	3013	10695	0	33	4.50E-05	1	4.50E-05	100	0	0	4.50E-05	1	Reconnaissance	OS_Fingerprint
2739128	udp	192.168.100.147	54813	192.168.100.3	80	110511	0.046474	99	3.909788	4	3.975506	100	0	0.851407	4.009119	1	DDoS	UDP
642043	udp	192.168.100.147	22714	192.168.100.7	80	24766	1.241869	43	0	4	1.754733	43	0	0.307494	2.72774	1	DoS	UDP
487911	tcp	192.168.100.150	57967	192.168.100.3	80	224284	0.021595	100	0.130923	1	0.152517	100	0.037279	0.111836	0.174112	1	DoS	TCP
2027514	tcp	192.168.100.149	51407	192.168.100.3	80	114120	1.871221	100	0	3	2.643675	100	0	0.254108	4.067668	1	DDoS	TCP
518110	tcp	192.168.100.150	22620	192.168.100.3	80	254483	0	100	0.218748	1	0.218748	100	0	4.57147	0.218748	1	DoS	TCP
722691	udp	192.168.100.150	25136	192.168.100.3	80	105414	1.868755	100	0	4	3.724578	100	0	0.392109	4.910333	1	DoS	UDP
964294	udp	192.168.100.149	14426	192.168.100.5	80	84860	0.030928	58	4.081676	4	4.118485	58	0	0.243003	4.15735	1	DoS	UDP
10938	tcp	192.168.100.147	12048	192.168.100.7	80	9461	0	100	0	3	0	100	0	0.1301	0	1	DoS	TCP
1495904	udp	192.168.100.148	56024	192.168.100.6	80	92161	1.745926	82	0	4	3.023462	82	0	0.247582	4.079714	1	DoS	UDP
2018776	tcp	192.168.100.148	6848	192.168.100.3	80	105382	1.903072	87	0	3	2.642452	100	0	0.271831	4.405953	1	DDoS	TCP
291441	tcp	192.168.100.148	50873	192.168.100.6	80	27811	0.008078	61	0	1	0.006544	61	0.0533	0.165397	0.017954	1	DoS	TCP
3259507	udp	192.168.100.147	23401	192.168.100.3	80	106579	0.822646	27	2.980106	4	3.983603	100	0	1.002972	4.995119	1	DDoS	UDP
1123824	udp	192.168.100.148	60766	192.168.100.6	80	244391	0.035224	100	3.49743	4	3.548888	100	0	0.280421	3.59074	1	DoS	UDP
1031795	udp	192.168.100.147	62157	192.168.100.7	80	152361	0.963166	100	0	4	2.153376	100	0	0.36731	2.599533	1	DoS	UDP
1123053	udp	192.168.100.148	60509	192.168.100.6	80	243620	0.028189	66	3.514847	4	3.552941	66	0	0.280226	3.586401	1	DoS	UDP
3255495	udp	192.168.100.148	57497	192.168.100.3	80	102567	0.647946	95	2.773925	4	3.689755	100	0	0.724156	4.173978	1	DDoS	UDP
2425663	tcp	192.168.100.149	62062	192.168.100.3	80	250123	0.127702	82	3.380465	3	3.508164	100	0	0.283984	3.635863	1	DDoS	TCP
1044736	udp	192.168.100.150	8511	192.168.100.3	80	165302	1.789093	100	0	4	3.577998	100	0	0.446583	4.486824	1	DoS	UDP
1642180	udp	192.168.100.148	36642	192.168.100.6	80	238438	0.016753	84	4.001295	4	4.023228	84	0	0.247746	4.042075	1	DoS	UDP
2093301	tcp	192.168.100.149	67	192.168.100.3	80	179907	0.13526	33	3.689171	1	3.855334	100	0	0.318626	4.020489	1	DDoS	TCP
446836	tcp	192.168.100.147	38249	192.168.100.7	80	183207	0	72	0	3	0	72	0	0.159995	0	1	DoS	TCP
1395494	udp	192.168.100.149	42669	192.168.100.5	80	253906	1.466331	100	0	4	2.531238	100	0	0.253985	3.570971	1	DoS	UDP
1688243	tcp	192.168.100.149	6008	192.168.100.3	80	37002	0	96	0	3	0	100	0	0.094764	0	1	DDoS	TCP
2269383	tcp	192.168.100.148	43663	192.168.100.3	80	93842	0.156871	83	2.954329	1	3.150359	100	0	0.398836	3.338325	1	DDoS	TCP
830697	udp	192.168.100.148	52478	192.168.100.6	80	213420	1.583445	100	0	4	2.739576	100	0	0.255543	3.773028	1	DoS	UDP
3118863	udp	192.168.100.150	58845	192.168.100.3	80	228085	1.901826	87	0	4	2.689585	100	0	0.494604	4.037981	1	DDoS	UDP
1455740	udp	192.168.100.147	38087	192.168.100.7	80	51997	0.508576	100	2.498228	4	3.374785	100	0	0.287029	3.747318	1	DoS	UDP
536702	tcp	192.168.100.147	12432	192.168.100.7	80	10920	0	77	0	3	0	77	0	0.06776	0	1	DoS	TCP
1817380	tcp	192.168.100.149	40752	192.168.100.3	80	166139	0	35	0.199906	1	0.199906	100	0	5.002351	0.199906	1	DDoS	TCP
3644799	tcp	192.168.100.148	33419	192.168.100.3	6510	21515	0	58	0.000128	1	0.000128	100	0	0	0.000128	1	Reconnaissance	Service_Scan
2285981	tcp	192.168.100.147	59312	192.168.100.3	80	110441	1.315347	21	0	1	2.272739	100	0.342892	0.49186	3.170828	1	DDoS	TCP
1861592	tcp	192.168.100.147	60473	192.168.100.3	80	210351	0	46	0.252914	1	0.252914	100	0	3.953913	0.252914	1	DDoS	TCP
360551	tcp	192.168.100.148	654	192.168.100.6	80	96921	0.01169	100	0	3	0.005845	100	0	0.164022	0.029226	1	DoS	TCP
3061825	udp	192.168.100.147	34628	192.168.100.3	80	171047	1.371851	100	1.968955	4	3.909045	100	0	1.025047	4.880053	1	DDoS	UDP
3492246	udp	192.168.100.147	14712	192.168.100.3	80	77165	1.088922	100	2.656754	4	4.196404	100	0	0.958961	4.993418	1	DDoS	UDP
2414790	tcp	192.168.100.150	62951	192.168.100.3	80	239250	0.044671	45	3.711788	3	3.756459	100	0	0.262241	3.801129	1	DDoS	TCP
418128	tcp	192.168.100.149	39137	192.168.100.5	80	154499	2.181485	81	0	3	1.542543	81	0	0.128026	4.627628	1	DoS	TCP
2469636	tcp	192.168.100.149	32728	192.168.100.3	80	31948	0.118184	100	0	1	0.197957	100	0.047103	0.141308	0.31161	1	DDoS	TCP
1842724	tcp	192.168.100.149	47074	192.168.100.3	80	191483	0	100	0	3	0	100	0	0	0	1	DDoS	TCP
497244	tcp	192.168.100.150	1695	192.168.100.3	80	233617	0	100	0.178176	1	0.178176	100	0	5.612428	0.178176	1	DoS	TCP
1365546	udp	192.168.100.148	10776	192.168.100.6	80	223957	2.07437	62	0	4	2.073465	62	0	0.18506	4.233582	1	DoS	UDP
1849703	tcp	192.168.100.148	53553	192.168.100.3	80	198462	0	100	0.320175	1	0.320175	100	0	3.123292	0.320175	1	DDoS	TCP
939868	udp	192.168.100.147	44207	192.168.100.7	80	60434	0.442193	100	1.399814	4	2.388279	100	0	0.404281	2.601911	1	DoS	UDP
1944136	tcp	192.168.100.149	34392	192.168.100.3	80	30739	0.028528	100	3.961026	1	3.998616	100	0	0.312499	4.030024	1	DDoS	TCP
544292	tcp	192.168.100.150	64069	192.168.100.3	80	18510	0.013816	17	0.13253	1	0.142365	17	0.040246	0.100615	0.161903	1	DoS	TCP
3166317	udp	192.168.100.148	36543	192.168.100.3	80	13389	0.64721	43	2.7751	4	3.690209	100	0	0.723653	4.163696	1	DDoS	UDP
2716224	udp	192.168.100.150	8080	192.168.100.3	80	87607	1.214089	100	2.01049	4	3.657511	100	0	0.399864	4.901154	1	DDoS	UDP
1970651	tcp	192.168.100.149	39980	192.168.100.3	80	57257	1.927675	100	0	3	2.724593	100	0	0.250856	4.166505	1	DDoS	TCP
3289684	udp	192.168.100.150	58021	192.168.100.3	80	136756	1.92934	40	0	4	2.728373	100	0	0.490607	4.115323	1	DDoS	UDP
1092541	udp	192.168.100.147	14870	192.168.100.7	80	213107	0.53208	100	2.541749	4	2.847338	100	0	0.406328	3.910395	1	DoS	UDP
1547096	udp	192.168.100.148	2395	192.168.100.6	80	143353	1.741807	100	0	4	3.016582	100	0	0.247828	4.058266	1	DoS	UDP
1723308	tcp	192.168.100.150	14856	192.168.100.3	80	72067	0	14	0	3	0	100	0	0.085618	0	1	DDoS	TCP
2186936	tcp	192.168.100.148	14003	192.168.100.3	80	11388	0.045064	100	3.244685	1	3.307319	100	0	0.384001	3.348792	1	DDoS	TCP
1434218	udp	192.168.100.149	28940	192.168.100.5	80	30475	0.165496	93	3.241335	4	3.401851	93	0	0.281519	3.672585	1	DoS	UDP
923299	udp	192.168.100.150	39242	192.168.100.3	80	43865	1.79411	99	0	4	3.5882	99	0	0.446683	4.492056	1	DoS	UDP
2184507	tcp	192.168.100.149	22680	192.168.100.3	80	8959	1.546609	76	0	1	2.674783	100	0.093755	0.42524	3.68294	1	DDoS	TCP
3006857	udp	192.168.100.147	9936	192.168.100.3	80	116079	1.368113	87	1.975266	4	3.910051	100	0	0.951895	4.884905	1	DDoS	UDP
946037	udp	192.168.100.150	44142	192.168.100.3	80	66603	1.794886	100	0	4	3.589739	100	0	0.446799	4.494686	1	DoS	UDP
491315	tcp	192.168.100.150	61283	192.168.100.3	80	227688	0	100	0.166149	1	0.166149	100	0	6.018694	0.166149	1	DoS	TCP
2137290	tcp	192.168.100.147	65351	192.168.100.3	80	223897	0.245957	94	3.029256	1	3.370202	100	0.145966	0.449062	3.600329	1	DDoS	TCP
3207584	udp	192.168.100.147	61563	192.168.100.3	80	54656	0.822757	78	2.981323	4	3.984701	100	0	1.00302	4.996605	1	DDoS	UDP
3363383	udp	192.168.100.149	3157	192.168.100.3	80	210455	1.955286	100	0	4	2.765192	100	0	0.484442	4.149073	1	DDoS	UDP
1291783	udp	192.168.100.147	55068	192.168.100.7	80	150194	1.812594	41	0	4	1.479502	41	0	0.200508	3.771362	1	DoS	UDP
2015465	tcp	192.168.100.150	37458	192.168.100.3	80	102071	0.10034	100	4.024287	3	4.124627	100	0	0.206342	4.224967	1	DDoS	TCP
1190889	udp	192.168.100.147	6745	192.168.100.7	80	49300	0.522298	100	2.586348	4	3.460069	100	0	0.21754	3.97232	1	DoS	UDP
3141066	udp	192.168.100.150	5282	192.168.100.3	80	250288	1.899705	100	0	4	2.686588	100	0	0.494672	4.030959	1	DDoS	UDP
1455704	udp	192.168.100.147	38051	192.168.100.7	80	51961	1.483383	100	0	4	2.440851	100	0	0.290691	3.641794	1	DoS	UDP
1539014	udp	192.168.100.149	55075	192.168.100.5	80	135271	0.075567	100	3.263378	4	3.344894	100	0	0.28393	3.467524	1	DoS	UDP
1338661	udp	192.168.100.148	1621	192.168.100.6	80	197072	2.057359	100	0	4	2.056802	100	0	0.178989	4.181281	1	DoS	UDP
1743238	tcp	192.168.100.150	19612	192.168.100.3	80	91997	0	67	0.151297	1	0.151297	100	0	6.609516	0.151297	1	DDoS	TCP
2966534	udp	192.168.100.147	60347	192.168.100.3	80	75756	1.367656	100	1.972002	4	3.90616	100	0	1.024667	4.874258	1	DDoS	UDP
2020899	tcp	192.168.100.149	50386	192.168.100.3	80	107505	1.888939	88	0	3	2.667674	100	0	0.253668	4.123041	1	DDoS	TCP
2969463	udp	192.168.100.150	31366	192.168.100.3	80	78685	0.94529	100	2.031869	4	3.368695	100	0	0.494842	4.042835	1	DDoS	UDP
1217677	udp	192.168.100.147	23878	192.168.100.7	80	76088	0.49473	100	3.623585	4	3.975573	100	0	0.215999	4.823778	1	DoS	UDP
1283624	udp	192.168.100.150	60192	192.168.100.3	80	142035	1.777582	95	0	4	3.128205	95	0	0.461429	4.907717	1	DoS	UDP
3339922	udp	192.168.100.150	1097	192.168.100.3	80	186994	1.923646	26	0	4	2.720411	100	0	0.490395	4.092551	1	DDoS	UDP
2421340	tcp	192.168.100.149	60612	192.168.100.3	80	245800	1.640663	97	0	1	2.314701	100	0	0.378851	3.610915	1	DDoS	TCP
2165051	tcp	192.168.100.150	5027	192.168.100.3	80	251658	2.014891	100	0	3	2.014891	100	0	0.140495	4.029782	1	DDoS	TCP
2709444	udp	192.168.100.150	6484	192.168.100.3	80	80827	1.234798	55	2.009958	4	3.67745	100	0	0.398279	4.960296	1	DDoS	UDP
1148580	udp	192.168.100.150	23280	192.168.100.3	80	6991	1.10983	92	1.604838	4	3.689036	92	0	0.436047	4.917544	1	DoS	UDP
1336479	udp	192.168.100.150	10638	192.168.100.3	80	194890	1.753558	100	0	4	3.060213	100	0	0.475993	4.922513	1	DoS	UDP
1741479	tcp	192.168.100.148	27314	192.168.100.3	80	90238	0.077938	28	0	1	0.077938	100	0	0.195288	0.155877	1	DDoS	TCP
2757837	udp	192.168.100.147	59340	192.168.100.3	80	129220	0.788681	100	3.003175	4	3.985141	100	0	0.859917	4.934199	1	DDoS	UDP
3192089	udp	192.168.100.149	38754	192.168.100.3	80	39161	0.995146	59	2.021277	4	3.428318	100	0	0.48579	4.157393	1	DDoS	UDP
108406	tcp	192.168.100.150	16585	192.168.100.3	80	106929	0.598625	100	0.156726	1	0.755351	100	0.07605	0.152101	1.353976	1	DoS	TCP
2984359	udp	192.168.100.148	64995	192.168.100.3	80	93581	0.634502	90	2.762097	4	3.659417	100	0	0.729143	4.109576	1	DDoS	UDP
2677889	udp	192.168.100.148	18488	192.168.100.3	80	49272	0.300682	49	3.499894	4	3.925032	100	0	0.601618	4.145149	1	DDoS	UDP
1632219	udp	192.168.100.149	19088	192.168.100.5	80	228477	1.704916	99	0	4	2.807601	99	0	0.279183	4.605866	1	DoS	UDP
2297332	tcp	192.168.100.149	31289	192.168.100.3	80	121792	0.066766	72	3.482517	3	3.549276	100	0	0.284108	3.616036	1	DDoS	TCP
2660189	udp	192.168.100.148	9341	192.168.100.3	80	31572	0.312478	100	3.483229	4	3.925077	100	0	0.59931	4.152398	1	DDoS	UDP
2431921	tcp	192.168.100.150	5276	192.168.100.3	80	256381	0.08534	32	3.841742	3	3.927083	100	0	0.256437	4.012423	1	DDoS	TCP
605554	tcp	192.168.100.147	29527	192.168.100.7	80	79773	0	100	0	3	0	100	0	0.071446	0	1	DoS	TCP
1570716	udp	192.168.100.148	16607	192.168.100.6	80	166973	1.743875	100	0	4	3.020263	100	0	0.225545	4.049099	1	DoS	UDP
2970878	udp	192.168.100.147	61488	192.168.100.3	80	80100	1.367478	46	1.973227	4	3.90713	100	0	1.024758	4.87715	1	DDoS	UDP
1275684	udp	192.168.100.147	49837	192.168.100.7	80	134095	1.822006	100	0	4	1.487019	100	0	0.201897	3.802266	1	DoS	UDP
1466066	udp	192.168.100.150	9034	192.168.100.3	80	62323	1.924708	100	0	4	3.847949	100	0	0.609087	4.911214	1	DoS	UDP
